PATH,substrate,ID_local,E_tot_SR,target_MAE,Feature_PT6_div3000,target_top_p_y:z,target_top_p_y:x,target_top_p_z:x,target_top_d_xy:yz,target_top_d_xy:z2-r2,target_top_d_xy:xz,target_top_d_xy:x2-y2,target_top_d_yz:z2-r2,target_top_d_yz:xz,target_top_d_yz:x2-y2,target_top_d_z2-r2:xz,target_top_d_z2-r2:x2-y2,target_top_d_xz:x2-y2,target_bottom_p_y:z,target_bottom_p_y:x,target_bottom_p_z:x,target_bottom_d_xy:yz,target_bottom_d_xy:z2-r2,target_bottom_d_xy:xz,target_bottom_d_xy:x2-y2,target_bottom_d_yz:z2-r2,target_bottom_d_yz:xz,target_bottom_d_yz:x2-y2,target_bottom_d_z2-r2:xz,target_bottom_d_z2-r2:x2-y2,target_bottom_d_xz:x2-y2,target_ecos_top,target_ecos_bottom
05_NCL_OsPd_Ir/,implicit,27,-427.80122,48.0699999999956,1.214636396,-0.0002229,-0.0005901999999999,0.0002221,-0.0006167,0.0,-0.0044361,0.0262772999999999,0.0020882,-0.0248083999999999,0.0016135999999999,0.0416911,0.0,0.0197345,-0.0001996999999999,-0.0007082,-0.0007017,-0.0008323,0.0,0.0003332,-0.0002460999999999,0.0007673,-0.0049136,-0.000508,-0.0092335,0.0,-0.0023807,0.1219053,-0.0372465
05_NCL_OsPd_Ir/,implicit,28,-427.77702,51.6900000000078,1.50273813166667,0.0002173,-0.0005882999999999,-0.000212,-0.001316,0.0,0.0111554,0.0345588999999999,0.0449435,-0.0245809,0.0041777,-0.0004897999999999,0.0,-0.0015247,-0.0008396,-0.0007028,-7.939999999999987e-05,-0.0001173999999999,0.0,-0.0017051,-0.0001403,-0.0090037,-0.0048273,-0.0015581999999999,0.0008619,0.0,-0.0001051999999999,0.1326826999999999,-0.0364341
05_NCL_OsPd_Ir/,implicit,29,-429.57673,50.6899999999746,0.333128503333333,0.0004018999999999,5.4200000000000775e-05,-0.0004090999999999,0.0075823,0.0,0.0336721,-0.0282438999999999,0.0343683,-0.0001681,0.0306444,0.0048508999999999,0.0,0.0117992,0.0008901,0.0001137,8.099999999999991e-05,-1.029999999999998e-05,0.0,-0.0032708,-0.0015796,-0.0135748,2.71999999999998e-05,-0.0032866,0.0004843,0.0,-0.0005834999999999,0.1891044,-0.0414188
05_NCL_OsPd_Ir/,implicit,30,-428.47689,61.5999999999985,0.945114080666667,-0.0001951,-0.000226,0.0001548,0.0209969999999999,0.0,0.0034153999999999,-0.0002199999999999,0.0030272999999999,-0.0100251999999999,0.0023491,0.0337043999999999,0.0,0.0165278,-3.1099999999999834e-05,0.0001007,0.0003641,-0.0029690999999999,0.0,-0.0001477999999999,-0.0019989,0.0005709,-0.002368,1.929999999999998e-05,-0.0101768,0.0,-0.0025126,0.1390192,-0.0382984999999999
05_NCL_OsPd_Ir/,implicit,31,-428.05221,3.57999999999947,0.983986685333333,1.1300000000000546e-05,-0.0004077,0.0001803999999999,0.0045556999999999,0.0,-0.0066564999999999,0.0152834,0.0108902999999999,-0.0234207,0.0010194,0.0139134,0.0,0.003299,-5.78e-05,-0.0002289999999999,5.319999999999999e-05,-0.0014868999999999,0.0,-2.8299999999999983e-05,-0.0010295999999999,-0.0014449,-0.0046228,-0.000551,-0.0054504,0.0,-0.0013823,0.0373362999999999,-0.0324596
05_NCL_OsPd_Ir/,implicit,32,-428.08532,39.4100000000321,0.683223683333333,0.0002019999999999,-0.0003679999999999,-0.0002055999999999,-0.0049594999999999,0.0,0.0027054,0.0254185,0.0330068,-0.0204852,0.0036892999999999,0.0013572,0.0,0.0073167,-0.0002459,-0.0001117,-0.0001077,-9.289999999999991e-05,0.0,-0.0016405,-0.0001873999999999,-0.0080779,-0.003976,-0.0014179,0.0018974,0.0,-0.0010479,0.0953553,-0.030017
05_NCL_OsPd_Ir/,implicit,33,-427.97749,56.3000000000216,0.559407567333333,9.200000000000008e-06,-0.0004596,-0.0001984999999999,0.0004375999999999,0.0,-0.0062518999999999,0.0343537,0.0201629,-0.0199857,0.0106392,0.0136265,0.0,0.0026248,-0.0001364,-8.7e-05,5.319999999999999e-05,-0.0008468999999999,0.0,-0.0013263,-0.0004581999999999,-0.0039663,-0.0043660999999999,-0.0012523999999999,-0.0026334999999999,0.0,-0.0012514,0.1099160999999999,-0.0325429
05_NCL_OsPd_Ir/,implicit,34,-428.13914,47.0599999999877,1.05366312333333,-3.33e-05,-0.0001291999999999,9.449999999999997e-05,0.0090761,0.0,-0.0013601999999999,0.0124690999999999,0.0077469,-0.0112939999999999,-0.0005330999999999,0.0191165,0.0,0.0173931,-7.290000000000009e-05,-6.659999999999994e-05,0.0001513,-0.0017364,0.0,0.0002946,-0.0008058,-0.0005349999999999,-0.0020453999999999,-0.0001214999999999,-0.0070974,0.0,-0.0025088,0.1050929999999999,-0.0290877
05_NCL_OsPd_Ir/,implicit,35,-428.21423,24.2700000000013,0.914847883333333,0.0001553999999999,-0.0004431,-0.0002030999999999,0.0002992999999999,0.0,0.0163571,0.0066956,0.0338920999999999,-0.0204306,0.0086517,-0.0016918999999999,0.0,-0.0015507,-0.0001628999999999,-0.0001587999999999,-0.0001225,-0.0001027999999999,0.0,-0.0018660999999999,-0.000896,-0.0103505,-0.0046026999999999,-0.0024694,0.0025109,0.0,4.72999999999999e-05,0.0834633,-0.036347
05_NCL_OsPd_Ir/,implicit,36,-428.12379,38.3999999999673,0.374694898666667,-4.740000000000039e-05,-0.000192,2.3500000000000083e-05,0.0086474999999999,0.0,0.0049306,0.0220342,0.0036467999999999,-0.0128268,0.0015519,0.0198296,0.0,-0.0086822,1.0500000000000093e-05,-5.3099999999999935e-05,0.0001483999999999,-0.0015266,0.0,-0.0010903,-0.0005628,0.0003217,-0.0023296,-6.619999999999998e-05,-0.0055810999999999,0.0,-0.0007053,0.0778312999999999,-0.0228688
05_NCL_OsPd_Ir/,implicit,37,-427.86234,31.0499999999934,1.22264697866667,-3.4900000000000035e-05,-0.0003476999999999,0.0001592999999999,0.0055593999999999,0.0,-0.0052305999999999,0.0310528,0.0086163999999999,-0.0216583999999999,0.0028473,0.0261548,0.0,-0.0035691,-5.36e-05,-0.0001788999999999,-0.0001116999999999,-0.0017521999999999,0.0,-0.0005804,-0.00098,-0.0009168999999999,-0.0040176,-0.0003068999999999,-0.0067491999999999,0.0,-0.0010305,0.0870987999999999,-0.0333557
05_NCL_OsPd_Ir/,implicit,38,-428.04068,60.7099999999718,0.8756336,-0.0001444,-0.0002552,0.0001448999999999,0.0216133,0.0,0.002545,0.029001,0.0006117,-0.0155246999999999,-0.0037909,0.0359641,0.0,-0.0035246999999999,4.450000000000005e-05,6.990000000000002e-05,0.0001874999999999,-0.0019203,0.0,-0.0003028999999999,-0.0004786,0.0005379,-0.0030565,0.0003765,-0.008079,0.0,-0.00106,0.1332805,-0.0273621999999999
05_NCL_OsPd_Ir/,implicit,39,-427.87074,42.9500000000189,1.20684296666667,-0.0002358999999999,-0.0004822999999999,0.0002023,0.0205515,0.0,0.0020841,0.0237223,0.0005966,-0.018344,-0.0019161,0.0358559,0.0,-0.0020881,-8.900000000000054e-06,2.059999999999996e-05,7.700000000000025e-06,-0.0020411,0.0,-0.0002611,-0.0005542,0.0011569,-0.0042653,-8.589999999999997e-05,-0.0090965,0.0,-0.0013681,0.1198924,-0.032992
05_NCL_OsPd_Ir/,implicit,40,-427.99735,52.7399999999716,0.751462767,-9.30000000000002e-05,-0.0002392,0.0001294,-0.0097956999999999,0.0,-0.0044231999999999,0.0414699999999999,0.0011401,-0.0187276,0.0028573,0.0364396,0.0,0.0163977,-4.7599999999999856e-05,-0.0001581,-1.0700000000000206e-05,-0.0005737,0.0,0.0004978,-0.0002851999999999,0.0004734999999999,-0.0033776,-0.0005209,-0.007642,0.0,-0.0021483,0.1303109999999999,-0.0275858999999999
05_NCL_OsPd_Ir/,implicit,41,-427.82267,20.150000000001,1.21799580833333,2.8000000000000247e-05,-0.0004158,0.0001914,0.0082167,0.0,-0.0059495,0.0353446,0.0133004999999999,-0.0260370999999999,-0.0014523,0.0178861999999999,0.0,-0.0073779,-0.0001134,-0.0002969999999999,-3.63999999999998e-05,-0.0015895,0.0,-0.0003658999999999,-0.0004276,-0.001638,-0.0048943,-0.0004223,-0.0050588,0.0,-0.0005881,0.0674694,-0.0308624999999999
05_NCL_OsPd_Ir/,implicit,42,-427.79959,33.2500000000095,1.41994302033333,-9.30000000000002e-05,-0.0004347,0.0001799999999999,0.0143329,0.0,0.0003413999999999,0.0486497999999999,0.0036594999999999,-0.0259037,-0.007483,0.0333761,0.0,-0.0179097,-6.47e-05,-0.0002775,-0.0001652,-0.0019984,0.0,-0.0004381,-0.0001827,0.0005979,-0.0048475,5.3099999999999935e-05,-0.0071374,0.0,-5.009999999999997e-05,0.0974310999999999,-0.0290215
05_NCL_OsPd_Ir/,implicit,43,-429.57106,78.6899999999946,0.567731003333333,0.0003047999999999,0.0001742,-2.8999999999999512e-05,-0.0013583999999999,0.0,0.029519,-0.0091553,0.0463348,-0.0002519,0.0278302,0.0050212,0.0,0.008105,0.0005590999999999,0.0001528,0.0001359,0.0011324,0.0,-0.0035415,-0.0025772,-0.0119604,0.0016243,-0.004125,-0.0003007,0.0,-0.0008462999999999,0.2129893,-0.0394925
05_NCL_OsPd_Ir/,implicit,44,-429.60421,76.1400000000094,0.499744328,-0.0002472999999999,0.0002551,0.0004220999999999,0.0292331999999999,0.0,0.0040827,-0.0111115999999999,0.0098019999999999,-0.0010949999999999,0.0064733999999999,0.0412732999999999,0.0,0.0309243999999999,-1.000000000002735e-07,0.0001559999999999,0.0007084,-0.0032779999999999,0.0,-4.600000000000003e-06,-0.0019392,-0.000703,0.0014058999999999,-4.29e-05,-0.0130073,0.0,-0.0039648,0.2200245,-0.0413393
05_NCL_OsPd_Ir/,implicit,45,-429.55566,74.739999999963,0.536937573333333,-3.1200000000000325e-05,0.0001172,0.0001715999999999,0.029034,0.0,0.0033874999999999,-0.0042632999999999,0.0117107999999999,-0.0023304,0.0055920999999999,0.0405738,0.0,0.0223041,1.090000000000032e-05,0.0001741,0.0005402,-0.0028694,0.0,-2.41e-05,-0.0023562999999999,-0.0022643999999999,0.0013585999999999,-0.0002940999999999,-0.0119558999999999,0.0,-0.0040614,0.2125323999999999,-0.0434832999999999
05_NCL_OsPd_Ir/,implicit,46,-429.59346,79.9400000000219,0.527557286666667,0.0004729999999999,0.0001377,-0.0005830999999999,0.0040400999999999,0.0,0.0327756,-0.0094176999999999,0.0430512,-0.0017652999999999,0.0267431,0.0069772999999999,0.0,0.0055814999999999,0.0004140999999999,0.0001547,6.599999999999835e-06,-9.30000000000001e-06,0.0,-0.003665,-0.0023198,-0.0136793,0.0010466,-0.0036209,0.0003821,0.0,5.730000000000001e-05,0.2160268,-0.0424656999999999
05_NCL_OsPd_Ir/,implicit,47,-429.54086,66.5400000000318,0.589187193333333,0.0005508,-0.0001403,-0.000443,0.0008969,0.0,0.0406521,-0.0056409,0.0409576,-0.0065844,0.0213513,0.0097189999999999,0.0,0.0028871999999999,0.0001548999999999,0.0001248,7.599999999999968e-06,-0.0002594,0.0,-0.0036114,-0.0021119999999999,-0.0147697,0.0008606,-0.0040478,0.0002421999999999,0.0,-9.500000000000014e-06,0.2084131,-0.0468395
05_NCL_OsPd_Ir/,implicit,48,-428.47416,68.3300000000031,0.825260913333333,0.0003957,-0.0001399999999999,-0.0002067,0.0027715999999999,0.0,0.0284137,0.0009591,0.0419957,-0.0059995,0.0157327,0.0019465999999999,0.0,0.0010399,-0.000132,9.00000000000011e-06,8.100000000000034e-06,-0.0001428999999999,0.0,-0.0033292,-0.0014894,-0.0121421,-0.0007665999999999,-0.0033372,-4.23e-05,0.0,0.0004682,0.1738174,-0.0417931999999999
05_NCL_OsPd_Ir/,implicit,49,-428.49476,77.1500000000174,0.845021654666667,-5.659999999999953e-05,1.2200000000000403e-05,-1.6399999999999748e-05,0.0168022,0.0,0.0133385999999999,0.0028592,0.0125585,-0.0053717999999999,0.0072959,0.0221631,0.0,0.0138464999999999,6.459999999999994e-05,5.849999999999996e-05,0.000144,-0.0023325,0.0,-0.0012848,-0.0020172,-0.0040277,-0.0004851999999999,-0.0003663,-0.0054712,0.0,-0.0013151,0.1668627999999999,-0.0340661
05_NCL_OsPd_Ir/,implicit,50,-428.46893,40.4599999999959,0.89584624,-6.489999999999968e-05,-4.890000000000016e-05,-0.0001860999999999,0.0128307999999999,0.0,0.0143275,0.0002689,0.0229314,0.0005166,0.0137637,0.0167939,0.0,0.0083407,6.790000000000008e-05,-3.799999999999984e-06,4.579999999999992e-05,-0.0012947,0.0,-0.001516,-6.299999999999969e-05,-0.0035483,8.23e-05,-0.0008874,-0.0034433,0.0,-0.0010961,0.1789469999999999,-0.0233130999999999
05_NCL_OsPd_Ir/,implicit,51,-428.50786,73.4299999999735,1.12723978866667,-0.0002865999999999,-0.0002237999999999,0.0002532999999999,0.0151469,0.0,0.0001258999999999,0.0012218999999999,0.0030519999999999,-0.0090196,0.0081843999999999,0.0425650999999999,0.0,0.0261329,-5.660000000000018e-05,9.89999999999997e-06,-1.810000000000006e-05,-0.0031983,0.0,0.0004607,-0.0015137999999999,0.0001992,-0.00167,-0.0006173,-0.0107346,0.0,-0.0031828,0.1743044999999999,-0.0406431999999999
05_NCL_OsPd_Ir/,implicit,52,-428.49997,71.420000000046,0.990841201,7.129999999999984e-05,-0.0003652,-0.0004066,0.0046198,0.0,0.023816,-0.0041686999999999,0.0421963999999999,-0.0073251,0.0099814,0.0056020999999999,0.0,0.0042566999999999,-5.170000000000001e-05,-4.150000000000009e-05,-0.0001865,-0.0009352,0.0,-0.0033168,-0.0022729999999999,-0.0098125,-0.0022744999999999,-0.0029576,-0.0004431,0.0,-0.0001,0.1565559,-0.0447848
05_NCL_OsPd_Ir/,implicit,53,-428.06496,-12.6000000000204,0.527804931766667,0.0004155,-5.909999999999943e-05,0.0004216999999999,0.0055453999999999,0.0,0.0033774,-0.0206134,-0.0058129999999999,-0.0149845,0.0097347999999999,0.0003946999999999,0.0,0.0045603,1.3500000000000055e-05,0.0003766,3.3799999999999846e-05,-0.0006316,0.0,-0.0007507,0.0053881,-3.189999999999964e-05,0.0013283,2.550000000000013e-05,0.0003314,0.0,-8.070000000000017e-05,-0.0340402999999999,0.0120043999999999
05_NCL_OsPd_Ir/,implicit,54,-428.10209,-11.3900000000058,0.358485859533333,0.0004558,-0.0001242999999999,0.0002617,0.0041429999999999,0.0,0.0083626,-0.0174774,0.0018808999999999,-0.0157308,0.0036529,-0.0102329999999999,0.0,0.0114471999999999,-0.0002604,0.0002785999999999,3.500000000000031e-06,-0.0007769,0.0,-0.0005945,0.0045759,0.0014817,0.0011254,-0.0004662,-0.0012457,0.0,0.0002648,-0.0267231,0.0087724
05_NCL_OsPd_Ir/,implicit,55,-427.82389,48.4400000000278,1.04682913466667,0.0002718,-0.0003742,-0.000128,-0.0043255999999999,0.0,-0.0001210999999999,0.0317256999999999,0.0358021,-0.0152214,0.0128308,0.0014707999999999,0.0,0.0001079999999999,-0.0005631,-0.0005246999999999,-8.909999999999994e-05,0.0001625,0.0,-0.0015931,-0.0014583,-0.0073458,-0.0039463,-0.001916,0.0006597,0.0,-0.0002656999999999,0.1240778999999999,-0.0337599
05_NCL_OsPd_Ir/,implicit,56,-428.0635,30.5000000000177,0.85181914,-9.620000000000028e-05,-0.000268,0.0001667999999999,0.0177514,0.0,0.0046006999999999,-0.009152,-0.0012879999999999,3.720000000000112e-05,-0.000802,0.0275042,0.0,-0.0005335999999999,-4.000000000000097e-06,-8.850000000000004e-05,-0.0007768,-0.001526,0.0,-0.0005446,1.1599999999999631e-05,-0.0020053,0.0011273,-0.000276,-0.0051129999999999,0.0,-0.0024163,0.0758408999999999,-0.0232230999999999
05_NCL_OsPd_Ir/,implicit,57,-428.0789,48.3199999999897,1.14850723233333,0.0001200999999999,-0.000186,8.539999999999937e-05,0.0140298,0.0,0.0055431999999999,0.0113308999999999,0.0242571,-0.0121628,-0.0072598,0.0266459,0.0,-0.0057966,-2.539999999999986e-05,-0.0001262999999999,-0.0004162,-0.0013901999999999,0.0,-0.001514,-0.0012764,-0.0022238,0.0003736,-0.0010238,-0.0045918,0.0,-0.0016072,0.1132142999999999,-0.0276435
05_NCL_OsPd_Ir/,implicit,58,-428.11925,45.2300000000037,1.19821167266667,9.710000000000014e-05,-0.0001800999999999,0.0001445,-0.0073104999999999,0.0,0.0019550999999999,0.0099130999999999,0.0176011999999999,-0.0118718,0.0056381,0.0219869,0.0,0.0037522,-0.0002596,-0.0002284,-7.58e-05,-0.0009283,0.0,-0.0008998,-0.0012246999999999,-0.0046730999999999,-0.001188,-0.0005512,-0.0028504,0.0,-0.0020314,0.0834515,-0.0298213
05_NCL_OsPd_Ir/,implicit,59,-428.1185,42.410000000018,1.11568187433333,5.889999999999975e-05,-0.0003383,-5.400000000000023e-06,0.0088601,0.0,0.0018374999999999,0.0135277999999999,0.0186211999999999,-0.0147635,0.0074851999999999,0.0182656,0.0,0.0022211,-0.0003064999999999,-0.0002473,-0.0001882999999999,-0.0013415999999999,0.0,-0.0010261,-0.0012496,-0.0055868,-0.0030548,-0.0006683,-0.0026978,0.0,-0.0018677,0.1115401,-0.0364692999999999
05_NCL_OsPd_Ir/,implicit,60,-428.10231,37.0100000000093,0.599763069,0.0001993999999999,-0.0002799,-0.0001405999999999,0.0013179999999999,0.0,0.0175268,0.0150217,0.0277429,-0.0129573,0.0012702999999999,0.0021713,0.0,-0.003573,-0.0003765,-0.0003924999999999,-9.509999999999989e-05,-0.0003056999999999,0.0,-0.0026978,-0.0022304,-0.0083690999999999,-0.0027545,-0.0005137,0.0005715,0.0,0.0002807,0.0965994,-0.0337660999999999
05_NCL_OsPd_Ir/,implicit,61,-428.12922,45.7299999999918,0.735042466666667,7.099999999999988e-05,-0.0002469999999999,2.1500000000000685e-05,0.0027522,0.0,0.010346,0.0202226999999999,0.0196731,-0.0154244999999999,0.0001202,0.014308,0.0,0.0074591,-0.0002871,-0.0003279999999999,-0.0001115,-0.0005223,0.0,-0.0013069,-0.0013489,-0.0050604,-0.0026916,-0.000462,-0.0043395,0.0,-0.0012206,0.118604,-0.0353576
05_NCL_OsPd_Ir/,implicit,62,-428.13861,55.0799999999754,1.17952141066667,0.0002443999999999,-0.0003689,-0.0002125,-0.0007135999999999,0.0,0.0105285999999999,0.0139978,0.0386576999999999,-0.0107185999999999,0.0096166,-0.0019109,0.0,0.0059855,-0.0004992,-0.0002058999999999,-8.949999999999995e-05,0.0002832999999999,0.0,-0.0020559,-0.0009216999999999,-0.0086417,-0.0025839,-0.0018251,0.0009344,0.0,-0.0005695,0.1302121,-0.0323493
05_NCL_OsPd_Ir/,implicit,63,-427.99426,56.790000000035,1.17033588533333,-7.729999999999976e-05,-0.0002152999999999,0.0002276,-0.0037473,0.0,-0.0038699999999999,0.0265853,0.0035076999999999,-0.0149486,0.0020262999999999,0.0397902999999999,0.0,0.0181115,-9.159999999999984e-05,-0.0003189,-0.0002226999999999,-0.0020929,0.0,0.0005551999999999,-0.002028,0.0001965,-0.0021333,-0.0001248,-0.0067028999999999,0.0,-0.0031625,0.1347800999999999,-0.0322518
05_NCL_OsPd_Ir/,implicit,64,-428.00114,47.7300000000014,0.947896839333333,-0.0001298999999999,-0.0002446999999999,5.66000000000004e-05,0.0100767,0.0,-0.0023651,0.0125225,0.0026885,-0.0102351,-0.0012816,0.0328794,0.0,0.0130968999999999,-0.0001166999999999,-0.0002459,-0.0001394,-0.0017523,0.0,0.0003782,-0.0006665999999999,-0.0003042999999999,-0.0015926999999999,0.0001245,-0.0059012,0.0,-0.0025647,0.1141282999999999,-0.0255623
05_NCL_OsPd_Ir/,implicit,65,-427.98767,50.0499999999988,0.874879414666667,-0.0001111999999999,-0.0004269,-0.0001825999999999,0.0045354,0.0,0.0013771999999999,0.0170977,0.0098764,-0.0111168,0.0105495,0.0217463,0.0,0.003526,-0.0002552999999999,-0.0003011999999999,-0.0001736999999999,-0.0009286,0.0,-0.0010307,-0.0013043,-0.0040786,-0.0035775,-0.0007407,-0.0034043,0.0,-0.0023682,0.1137414999999999,-0.0363263
05_NCL_OsPd_Ir/,implicit,66,-428.02351,61.4099999999667,0.850206479,6.159999999999933e-05,-0.0002562,-7.900000000000008e-05,-0.0011645999999999,0.0,0.0017783,0.0250521999999999,0.0193536,-0.0130998999999999,0.0044279,0.0163919,0.0,0.0152734999999999,-0.0002829,-0.0003237,-4.02e-05,-0.0004088,0.0,-0.0006062,-0.0013981,-0.0038,-0.0028761,-0.0010444,-0.0041325,0.0,-0.002044,0.1354786,-0.0339135999999999
05_NCL_OsPd_Ir/,implicit,67,-428.03929,63.9400000000023,0.818375712,0.0002364999999999,-0.0003524,-0.0002405,0.0008120999999999,0.0,0.0212476,0.0220318,0.0441536,-0.0126193,-0.0026394999999999,-0.0018842,0.0,0.0019497,-0.0006141,-0.0002441999999999,-8.700000000000157e-06,0.0001366999999999,0.0,-0.0028428999999999,-0.0006282,-0.0085294999999999,-0.0024799,-0.0021466999999999,0.0006946,0.0,-0.0002456,0.1453911999999999,-0.0338166
05_NCL_OsPd_Ir/,implicit,68,-428.15136,50.8899999999812,0.997281798666667,-0.0001145,-0.0001702999999999,0.0001133,0.0152537,0.0,0.0052618999999999,0.0118665,0.0030576,-0.0098682,-0.0027935,0.0357349999999999,0.0,-0.0002843999999999,-5.0799999999999934e-05,-0.0002171,-0.0001156999999999,-0.0031839,0.0,-0.0004632,-0.0016505999999999,0.0002976,-0.0020637,0.0003928,-0.0064389,0.0,-0.0021789,0.1161144,-0.0313445
05_NCL_OsPd_Ir/,implicit,69,-428.15644,61.2900000000423,0.582747986666667,-2.799999999999938e-05,-0.0002076999999999,-7.609999999999995e-05,0.0141117,0.0,0.0124484,0.0070353999999999,0.0110584,-0.0070214,0.0036471,0.0177355,0.0,0.0013594,-0.0001451,-0.0001559,-8.000000000000194e-07,-0.0019202,0.0,-0.0017825999999999,-0.0008089999999999,-0.0020633,-0.0022497,-0.0004207,-0.0049964,0.0,-0.0006878,0.1201255,-0.0304629
05_NCL_OsPd_Ir/,implicit,70,-428.14179,68.8900000000103,1.30868946266667,-8.999999999998592e-07,-5.240000000000019e-05,0.0001209,0.0068333,0.0,0.00166,0.0118826,-0.0009004999999999,-0.0037102,0.0042767,0.0329629,0.0,0.0205501,-6.230000000000016e-05,-0.000181,-0.0001075,-0.0012694,0.0,0.0006529,-0.0005292999999999,0.0002823,-0.0012374,-0.0002398,-0.0078743,0.0,-0.0030027,0.1472449,-0.027137
05_NCL_OsPd_Ir/,implicit,71,-428.18467,65.1100000000042,1.23535249333333,0.0002347,-0.0004067,-0.0003997,-0.0024761999999999,0.0,0.0026387,0.0137379999999999,0.0417411,-0.0136091999999999,0.0164792,-0.000211,0.0,0.0097632,-0.0004799999999999,-0.0001872,-0.0001112,0.0001258,0.0,-0.0018384999999999,-0.0012267999999999,-0.0100290999999999,-0.0028196999999999,-0.002779,0.0017659,0.0,-0.000958,0.1349838,-0.0370753999999999
05_NCL_OsPd_Ir/,implicit,72,-428.19589,50.7000000000062,1.21342675333333,-8.519999999999969e-05,-0.0002713999999999,0.0001511999999999,0.0166701,0.0,0.0051728999999999,0.0071324,0.0031675,-0.0091434,-0.0034063,0.03585,0.0,0.0004733,-7.999999999999999e-05,-0.00021,-7.82999999999999e-05,-0.0030642,0.0,-0.0005849,-0.0005720999999999,-1.2700000000000038e-05,-0.0017989999999999,0.0004554999999999,-0.0055358,0.0,-0.0021719,0.1114218,-0.0273069999999999
05_NCL_OsPd_Ir/,implicit,73,-428.2465,21.5499999999906,0.907453833333333,-0.0001012,-0.0003059999999999,0.0003649999999999,0.0206851999999999,0.0,0.0016687,-0.0043901,0.0037996,-0.0101045999999999,0.0008015,0.032102,0.0,-0.0009446999999999,-7.649999999999996e-05,-0.0002235,-0.0001307,-0.0033928,0.0,-0.0002201,-0.0013182999999999,-0.0010454,-0.0029519999999999,0.000479,-0.0059379,0.0,-0.0023645,0.0871505999999999,-0.0343655
05_NCL_OsPd_Ir/,implicit,74,-428.25717,20.3999999999951,0.937533561666667,-0.0001216,-0.0004378999999999,0.0001737,0.0224525,0.0,0.0052229,-0.0029792999999999,0.0043266999999999,-0.0126141,-0.0029109,0.0226084999999999,0.0,0.0037294999999999,-0.0001125999999999,-0.0002551999999999,-0.0001038,-0.0030534,0.0,-0.0003055,-0.0012132999999999,-0.0007413999999999,-0.0037742,0.0002893,-0.0078573,0.0,-0.0016627999999999,0.0789,-0.0375806
05_NCL_OsPd_Ir/,implicit,75,-428.23655,35.6700000000387,0.696029543333333,-1.989999999999978e-05,-0.0003617999999999,6.349999999999932e-05,0.0167753,0.0,0.00494,-0.0011600999999999,0.0084575999999999,-0.0083025,0.0035116,0.0212325999999999,0.0,0.0069994999999999,-0.0001478,-0.0002457,-0.0001744999999999,-0.0020211,0.0,-0.0003715,-0.0012382,-0.0026638,-0.0030164,-0.0006904999999999,-0.0070101,0.0,-0.0015176999999999,0.1042714999999999,-0.0381947
05_NCL_OsPd_Ir/,implicit,76,-428.26403,30.7900000000245,1.00831042666667,-9.140000000000016e-05,-0.0003150999999999,0.0003245,0.0217330999999999,0.0,0.0026809,0.0009716999999999,0.0041569999999999,-0.0116513,-0.0012577,0.0306426,0.0,0.0026575999999999,-8.760000000000018e-05,-0.0002106999999999,-0.0001922,-0.0031516,0.0,-0.0001685999999999,-0.0010581,-0.0006444999999999,-0.0028824999999999,0.0002131,-0.0077472,0.0,-0.0021064,0.0997035,-0.0360719
05_NCL_OsPd_Ir/,implicit,77,-428.25325,35.000000000025,1.08168052133333,-9.270000000000023e-05,-0.0002312999999999,0.0004642999999999,0.0184668,0.0,0.0011392999999999,0.0049068,0.0034107999999999,-0.0128364,-0.0005176,0.0429467,0.0,-0.0029099999999999,-5.950000000000009e-05,-0.0002235,-0.0002693,-0.0037227999999999,0.0,-0.0001118999999999,-0.0016084999999999,-0.0006737,-0.0024145,0.0004440999999999,-0.0067799,0.0,-0.0026898,0.1094933,-0.0362182
05_NCL_OsPd_Ir/,implicit,78,-428.17132,59.6299999999701,0.850810936666667,-1.1200000000000272e-05,-4.9699999999999744e-05,0.0001581,0.0042082,0.0,0.0049158999999999,0.0215835,0.0060534,-0.0092533999999999,-0.0006400999999999,0.0293891,0.0,0.0066810999999999,3.0500000000000145e-05,-0.0001398999999999,-8.090000000000007e-05,-0.0019292,0.0,-0.0002795999999999,-0.0013065999999999,-0.0012048,-0.0006757,-4.5200000000000014e-05,-0.0039271,0.0,-0.0016275999999999,0.1260700999999999,-0.0223723
05_NCL_OsPd_Ir/,implicit,79,-428.1831,56.4099999999712,0.75657345,1.1599999999999631e-05,-0.0001505,-9.059999999999972e-05,-0.0005366999999999,0.0,-0.0095693999999999,0.0187236,0.0108358999999999,-0.0076686,0.0120691,0.0132338,0.0,0.0190346,-5.3099999999999935e-05,-0.000157,4.840000000000009e-05,-0.0007308,0.0,0.0005293,-0.0007533,-0.0034679,-0.0014911999999999,-0.0009964,-0.0031843999999999,0.0,-0.0018935999999999,0.1117856999999999,-0.0243002
05_NCL_OsPd_Ir/,implicit,80,-428.18634,59.0400000000386,0.939648483333333,6.679999999999967e-05,-0.0002179999999999,-0.0002065,-0.0039124,0.0,-0.0014538,0.0092131,0.0129039999999999,-0.0050412999999999,0.0128475999999999,0.0152227999999999,0.0,0.0144622999999999,-0.0002173999999999,-0.000138,-1.5700000000000002e-05,-0.0002998,0.0,-0.000616,-0.0009926,-0.003121,-0.0022507,-0.0014438,-0.0024829,0.0,-0.0021485,0.1077696999999999,-0.0274532
